Symbol,Close,Volume Mean
SMR,32.03,21279620
NVTS,5.52,123718493
REPL,9.57,1817177
CGTL,0.96,73854
FIP,5.84,1575731
SLDB,3.54,1265128
IBIO,0.82,204980
ALHC,15.51,3524429
