Symbol,Close,Volume Mean
EVOK,4.88,828320
ICG,3.1,408160
SANA,4.33,5005400
ALDX,5.16,1181240
RZLT,5.35,685700
LUNG,2.91,634640
GREE,1.88,340880
ICU,0.609,3600140
