Symbol,Close,Volume Mean
CYN,4.76,30900
QURE,14.39,4471160
LUNR,7.36,4646880
VERV,5.25,8761200
DSP,12.02,243940
RCEL,9.61,165480
SBC,3.93,15500
AMWL,7.8,37860
