Symbol,Close,Volume Mean
DOMH,5.82,522020
EVGO,4.05,6208000
KALA,3.27,78820
RDW,11.58,1633760
ALDX,2.17,1267820
BNR,2.61,105740
NN,13.29,1430160
SPHL,0.537,210700
