Symbol,Close,Volume Mean
DLO,11.67,1188920
LFMD,11.5,2060940
OUST,10.42,1456160
GPRE,4.43,1513720
PERI,10.95,532040
RILY,2.93,2543640
SINT,2.81,1126780
TH,7.6,679340
