Symbol,Close,Volume Mean
INHD,1.41,337140
SNCR,6.53,53360
LVWR,5.19,1392600
BNR,3.559,84800
AEHL,2.51,138300
SERA,1.84,560360
EVGN,1.57,1370640
ALHC,14.57,2823900
