Symbol,Close,Volume Mean,0.5%
OGN,7.74,5103600,197509.32
ARVN,12.42,1652820,102640.12
VG,7.13,9786880,348902.27
GTN,4.97,1257100,31238.94
GTBP,0.80,726260,2912.30
KYTX,7.68,426140,16363.78
