Symbol,Close,Volume Mean,0.5%
ICCM,4.86,3353900,81499.77
WYY,17.5,1811620,158516.75
BNTC,13.38,312340,20895.546000000002
WAVE,9.05,605240,27387.11
DSP,12.66,340180,21533.394
FSLY,18.36,5999640,550766.9519999999
RZLT,5.2,3129320,81362.32
CCC,5.16,10367720,267487.17600000004
