Symbol,Close,Volume Mean,0.5%
CTNM,10.01,412900,20665.65
WVE,10.08,1581560,79710.62
BLZE,8.20,616660,25283.06
FNKO,3.35,2405880,40298.49
GDRX,4.50,3739520,84139.20
LUNG,1.86,710820,6610.63
AIOT,4.80,1497860,35948.64
ZNTL,1.82,1225640,11153.32
