Symbol,Close,Volume Mean,0.5%
IREN,57.75,34027560,9825457.95
CAPR,7.81,1300040,50766.56
TWG,7.08,708280,25073.11
FULC,9.50,629040,29879.40
AYASF,12.14,352700,21408.89
NNOX,4.13,1536580,31730.38
FINV,7.35,1266060,46527.71
WCT,0.41,632320,1296.26
