Symbol,Close,Volume Mean
CYN,4.99,79720
SNCR,12.23,143540
TISI,18.01,34880
RDW,11.76,1477940
TIGR,9.01,9095880
BNTC,14.67,87260
QNTM,5.86,376320
LINK,6.83,16320
