Symbol,Close,Volume Mean,0.5%
AIRS,2.65,18611688,246604.86599999998
NUAI,4.955,5687269,140902.08947500002
CADL,4.97,1468257,36486.18645
TNYA,0.7512,3160658,11871.431448
TOVX,0.1937,6027044,5837.192114
