Symbol,Close,Volume Mean
TISI,23.39,44180
RDW,10.11,1201800
CRBP,6.03,144580
VERV,4.59,13696640
FORD,5.52,27780
ASTS,23.39,5746260
CGTL,5.62,361780
RLAY,2.69,2378500
