Symbol,Close,Volume Mean
BTDR,15.19,6129500
IREN,8.41,22138100
LFVN,13.39,151520
ARQ,4.68,253180
DTST,3.92,82060
BMR,2.85,117160
MRVI,2.1,2648340
MTLS,5.36,109140
