Symbol,Close,Volume Mean,0.5%
ARTV,9.8,888060,43514.94
RGNT,4.2,3336600,70068.6
FCEL,21.82,11820220,1289586.002
CRBP,8.46,325700,13777.110000000002
SVCO,12.88,605980,39025.112
SOFI,17.29,94918280,8205685.305999999
VSTM,4.21,2661920,56033.416
REPL,11.42,2902000,165704.2
