Symbol,Close,Volume Mean
SMR,38.82,17931280
RDW,19.08,3425140
NVTS,7.32,90616300
VERV,6.16,2245000
SLDB,4.51,1428920
SNCR,6.62,60420
INHD,1.17,211040
ENTA,7.5,317100
