Symbol,Close,Volume Mean
LCFY,6.71,1682880
LAZR,3.32,5361060
GLE,2.97,364660
OMER,4.15,2525380
EVGO,3.59,3550480
NESR,7.02,956800
APLT,0.49,1356580
VRNOF,0.658,908080
