Symbol,Close,Volume Mean,0.5%
CORZ,20.02,16193740,1620993.374
WVE,7.52,3942080,148222.20799999998
QS,6.97,52723380,1837409.7929999998
QNTM,5.37,744040,19977.474000000002
BLZE,4.29,366720,7866.144
BBAI,4.12,36570720,753356.832
EHTH,1.9,329560,3130.82
UURAF,4.0,533640,10672.800000000001
