Symbol,Close,Volume Mean
ASTS,50.62,20626940
OSCR,20.48,33461340
ADSE,12.88,86040
DOMH,5.9,366020
KC,12.96,1944260
AUID,5.51,147600
MSW,5.03,105560
TWI,10.42,903520
