Symbol,Close,Volume Mean
UUUU,9.09,12510480
COMP,7.94,9279840
NKTX,2.17,469360
YALA,7.81,379420
AUPH,9.245,2272980
RANI,0.536,865120
ALT,3.69,3002440
WCT,0.196,8091060
