Symbol,Close,Volume Mean
MTEN,14.7,144680
CDXC,9.39,1644889
FULC,5.68,687880
HIMX,8.17,1524260
YMM,12.59,7263440
ALT,6.01,2671920
RAIL,6.95,400040
TMCI,7.195,943040
