Symbol,Close,Volume Mean
QURE,13.29,4296260
CRBP,6.3,121620
VERV,4.78,14338400
RCEL,9.1,169900
CGTL,5.98,350060
RLAY,2.75,2321740
REPL,8.765,898720
SPHL,0.375,219480
