Symbol,Close,Volume Mean
MFI,5.89,362140
LASE,2.64,224160
JOBY,10.16,40450540
SURG,3.16,114000
COYA,5.78,82460
OABI,1.86,698440
DCGO,1.57,822020
VRA,2.49,1020300
