Symbol,Close,Volume Mean,0.5%
RZLT,3.37,2958960,49858.47600000001
AIXI,0.243,616660,749.2419
EVGN,1.02,2190000,11169.0
DTIL,4.07,320640,6525.024
TOVX,0.21,2274460,2388.183
