Symbol,Close,Volume Mean,0.5%
OGN,7.74,5103600,197509.32
ARVN,12.42,1652820,102640.12
VG,7.13,9788980,348977.14
GTN,4.97,1257100,31238.94
GTBP,0.80,728080,2919.60
KYTX,7.68,426140,16363.78
