Symbol,Close,Volume Mean,0.5%
EBS,6.1,1165500,35547.75
PRLD,5.6,499260,13979.28
SVCO,6.94,306320,10629.304000000002
SOPH,8.4,609600,25603.2
GGR,2.71,324420,4395.891
NCTY,4.43,386500,8560.975
DFSC,1.71,469320,4012.6859999999997
PLBL,5.66,362820,10267.806
