Symbol,Close,Volume Mean
JFIN,18.06,186360
RITR,5.03,926440
WDOFF,14.21,169060
OABI,1.62,1735800
UEC,6.28,16470560
RAIL,8.88,145120
UGP,3.11,2657820
WCT,0.244,429240
