Symbol,Close,Volume Mean
CYN,4.13,76300
DOMH,5.99,272560
KALA,3.42,115680
RIGL,18.77,340440
ALDX,2.18,2136660
LAZR,4.16,1307800
SPHL,0.549,484060
LUCY,1.83,91020
