Symbol,Close,Volume Mean,0.5%
AZ,8.38,463880,19436.572000000004
DSVSF,6.96,301560,10494.288
NVA,6.26,323660,10130.557999999999
YDDL,13.91,441280,30691.024
OPTX,8.98,951340,42715.166000000005
TTI,8.68,1785160,77475.944
TMCI,1.53,334900,2561.985
CMPX,5.45,2750240,74944.04000000001
