Symbol,Close,Volume Mean
HSAI,18.2,6126940
WVE,7.34,1392980
AIP,6.81,178640
FIP,4.46,1260920
LXU,6.08,609560
OMER,7.21,442160
MBI,4.78,233800
AIRS,2.24,153900
