Symbol,Close,Volume Mean
QS,6.8,85101760
NN,15.46,1617180
GOCO,5.86,82920
TIGR,9.57,6394340
INHD,1.46,53460
CNTA,13.74,883720
EVTL,6.64,940960
KALA,5.05,121560
