Symbol,Close,Volume Mean
ADSE,13.8,135720
KALA,4.76,125000
EHTH,4.35,1042540
CYRX,7.46,792180
AIXI,2.86,125280
SNCR,6.85,344080
DOMH,5.44,200380
ARDX,3.92,3716720
