Symbol,Close,Volume Mean
SOFI,13.01,52928160
MIND,6.72,96220
DOMH,5.58,295500
KALA,3.45,72320
SWIM,5.97,939620
AIRS,2.56,1237800
AIP,7.24,220180
SHCO,6.33,223500
