Symbol,Close,Volume Mean
OSCR,17.52,9131960
CORZ,10.78,12846720
HSAI,17.68,5192780
AIRS,3.57,486780
CADL,5.35,943640
CYRX,6.68,539200
LAZR,4.72,3636220
EVGO,3.85,5859520
