Symbol,Close,Volume Mean
CYN,4.7,80720
HSAI,17.735,4984820
TIGR,9.96,3684840
FNKO,5.14,2137300
KALA,3.5,115380
IBIO,0.79,976620
RIGL,18.61,366300
SHCO,6.35,215740
