Symbol,Close,Volume Mean
COGT,7.62,1994280
RXRX,4.84,29468360
DCGO,1.6,758700
WDOFF,14.42,148760
RANI,0.514,253240
SDA,2.6,67040
PANL,4.73,237000
BMR,3.11,3729100
