Symbol,Close,Volume Mean
NVTS,7.81,91244840
OMER,3.55,890960
REPL,9.885,1139100
CRBP,9.17,143460
CSBR,7.4,62960
QNTM,19.0,279060
IBRX,3.19,15747560
CORZ,12.14,8634840
