Symbol,Close,Volume Mean
AIFU,6.94,82400
QS,7.02,49847700
AUID,5.42,90480
HSAI,21.93,3408660
ALDX,4.3,1447540
RCEL,5.42,371000
EVTL,7.06,891540
NCTY,8.71,55560
