Symbol,Close,Volume Mean
BTDR,13.54,5031304
FULC,5.41,1598216
MTRX,13.65,263870
CDXC,9.24,1654228
SERV,6.56,4497038
RAIL,6.44,437171
COGT,4.98,1179537
CINT,6.21,100917
