Symbol,Close,Volume Mean,0.5%
ORLA,15.09,3845940,290176.173
UEC,17.24,14178000,1222143.5999999999
ALT,5.6,6992900,195801.2
FSM,9.78,11470820,560923.098
IMRX,4.63,1043300,24152.395
WCT,0.14,306260,214.382
