Symbol,Close,Volume Mean
ALDX,4.52,1202480
INHD,1.45,3054720
CNTA,14.03,797180
EVTL,4.85,3275660
JMIA,4.42,4241780
LAZR,2.95,2899940
OMER,3.38,904180
CADL,6.09,1170240
