Symbol,Close,Volume Mean
QS,10.05,55485580
ARDX,4.61,6127980
ALDX,5.01,1373460
SHLS,5.75,4622540
BBAI,6.92,151944760
LUNR,11.07,7023180
BEEM,1.89,314220
RLAY,3.56,1270940
