Symbol,Close,Volume Mean
OUST,19.91,7168180
CODI,6.26,2048180
KYTX,3.15,450300
HLF,8.07,1718660
EGAN,6.59,62280
INGN,6.6,203080
OBIO,3.38,190340
LYT,0.0149,205449
