Symbol,Close,Volume Mean
QURE,14.76,875920
WVE,7.72,1422560
MIND,6.71,195020
CRBP,7.47,179860
VERV,5.67,2243320
NCTY,12.48,123420
PPTA,14.73,950740
LXU,6.38,633720
