Symbol,Close,Volume Mean
DSP,12.355,524100
TISI,19.12,39820
CVRX,11.72,188620
HPAI,6.73,50000
CORZ,7.18,25351100
ALHC,18.11,3676980
EVGO,2.57,3738360
CTKB,3.71,941840
