Symbol,Close,Volume Mean
AIFU,6.94,82400
QS,7.02,49828180
AUID,5.42,90480
HSAI,21.93,3408440
ALDX,4.3,1447540
RCEL,5.42,371000
EVTL,7.06,890900
NCTY,8.71,55560
