Symbol,Close,Volume Mean
NTRB,7.79,76800
ESOA,11.54,269620
ARQ,5.34,187300
LCUT,3.77,73540
JOBY,9.23,34670600
CSTE,1.96,121840
UEC,6.61,17064120
EGY,3.56,955300
