Symbol,Close,Volume Mean
PAPL,4.31,6866400
NESR,6.4,845360
SLDB,6.83,1349900
EVLV,6.75,2648900
CTKB,3.64,1280320
RZLT,5.87,635360
ABEO,6.49,624280
PALI,1.01,1039660
