Symbol,Close,Volume Mean
REPL,10.01,936840
RDW,12.18,915160
KC,15.23,2915700
CVRX,7.95,365700
ASTS,26.42,8009580
LCFY,5.07,71440
ALDX,2.81,1054480
CRBP,7.79,128280
