Symbol,Close,Volume Mean
FORD,4.84,86880
CRBP,6.04,239820
SPHL,0.52,1247460
HPAI,6.23,44780
AIRS,1.82,310460
FATE,1.06,2273620
INDI,2.08,4415740
EVTL,3.43,251480
