Symbol,Close,Volume Mean
WEST,7.59,378080
EVTL,5.58,575140
RDW,12.29,1942800
LUCY,2.81,8177680
AIRS,3.805,553320
ASTS,25.03,14542760
BNR,2.91,69800
KALA,3.95,53380
