Symbol,Close,Volume Mean
BBAI,7.12,173610520
ALDX,4.8,1186020
BMBL,6.68,1959060
IBIO,0.83,815060
RUM,9.3,2397640
RYDE,0.37,1755200
ACB,4.69,1104380
TWI,10.48,516200
