Symbol,Close,Volume Mean
SOFI,12.86,86086120
AIP,6.82,145680
RLAY,3.32,2671840
LUCY,1.9,444840
EDBL,1.92,51020
INDI,2.01,1835520
BLZE,4.6,273560
AMWL,7.31,109900
