Symbol,Close,Volume Mean
PPTA,14.29,1110540
HSAI,15.3,6062120
DOMH,4.79,188600
CORZ,8.31,11694500
FIP,4.36,1404340
AIP,6.79,179120
MBI,4.76,255660
VATE,6.63,21820
