Symbol,Close,Volume Mean,0.5%
SLE,4.33,14986320,324453.82800000004
PRLD,6.5,768140,24964.55
XOS,3.72,32276080,600335.0880000001
XGN,7.78,435280,16932.392
LGHL,0.648,7304520,23666.644800000002
MWC,1.57,346240,2717.9840000000004
FJET,3.98,709680,14122.632
LUNG,2.3,458680,5274.82
