Symbol,Close,Volume Mean
WKEY,6.96,352420
CVRX,6.96,316920
AIRS,4.45,733740
BYON,6.6,2677180
LUNR,12.64,6545440
LUCY,2.85,372260
CGTL,0.934,614040
CORZ,11.28,11668400
