Symbol,Close,Volume Mean
QNTM,7.99,3449600
DSP,13.28,297080
NN,12.28,1221300
EDBL,2.65,179520
NPCE,13.11,229040
PPTA,10.76,704500
FORD,4.27,36180
KTTA,1.24,75280
