Symbol,Close,Volume Mean,0.5%
FWDI,7.15,1017220,36365.615
MAMA,13.77,681000,46886.85
SHLS,8.54,5716960,244114.192
OSS,6.98,675560,23577.044000000005
BTDR,10.01,5812540,290917.627
NVTS,7.83,14666900,574209.135
SGHC,11.68,2167220,126565.64799999999
RXRX,4.2,15245580,320157.18
