Symbol,Close,Volume Mean
CYN,4.465,31380
CGNT,9.7,447740
RCEL,9.02,164520
RBOT,5.41,17140
FORD,5.5,32400
CGTL,5.23,661380
SPHL,0.472,1162800
AMWL,7.02,29840
