Symbol,Close,Volume Mean
NTRB,7.7,217280
MAMA,7.94,641280
RXRX,5.49,34846460
VTSI,6.53,98420
NYXH,7.67,59820
DSGN,4.01,130200
DCGO,1.53,623420
RAIL,8.33,177560
