Symbol,Close,Volume Mean
SMR,31.05,14776020
SBC,5.11,123920
CGTL,0.945,111300
FNKO,4.415,1037720
FIP,6.36,1136920
HUMA,2.62,4696120
SANA,2.55,3503720
IBRX,2.9,9687960
