Symbol,Close,Volume Mean
FULC,5.37,871900
SERV,7.46,5884200
SDA,2.59,94640
ARQ,3.9,309060
TERN,3.04,794980
COYA,6.05,52220
LFVN,12.27,398520
AUTL,1.32,2899100
