Symbol,Close,Volume Mean
APVO,4.77,158193
OUST,12.79,2621569
LFMD,12.85,1683360
OCUL,8.11,2162777
KYTX,2.65,411434
OBIO,3.16,201580
EWCZ,5.16,538900
QTTB,1.83,108289
