Symbol,Close,Volume Mean
CGTL,5.13,1383240
CRBP,5.69,236360
HPAI,6.05,60880
FATE,0.94,2705040
RTC,0.21,287180
VSTE,0.346,625560
RBOT,5.43,21260
MRKR,1.03,56980
